link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-Marketing-Trainee-M-s-VRG-DIGITAL-CORPORATION-PVT-LTD-Mumbai-0-to-1-years-290318005699?src=jobsearchDesk&sid=15229204625036&xp=1&px=1,Marketing Trainee,Marketing Trainee,M/s VRG DIGITAL CORPORATION PVT. LTD.,Mumbai,0-1 yrs,Client Servicing- Sales- business development- marketing,1.	Undertaking marketing research so that consumers can be targeted easily- this should be done by ...,Not disclosed,2018-04-05,0,1,0,0
https://www.naukri.com/job-listings-Head-International-Sales-Marketing-Optical-Fibre-Manufacturing-Mynd-Solutions-Pvt-Ltd-Delhi-NCR-7-to-12-years-030418901223?src=jobsearchDesk&sid=15229204625036&xp=2&px=1,Head - International Sales & Marketing - Optical Fibre Manufacturing,Head - International Sales & Marketing - Optical Fibre Manufacturing,Â Mynd Solutions Pvt. Ltd.,Delhi NCR,7-12 yrs,international sales- business development- marketing...,Head - International Sales & Marketing - Optical Fibre Manufacturing (7-15 yrs)  Client ...,Not disclosed,2018-04-05,7,12,0,0
https://www.naukri.com/job-listings-Opening-Kotak-Life-Insurance-for-Direct-Marketing-Delhi-Kotak-Mahindra-Life-Insurance-Company-Limited-Delhi-Delhi-NCR-1-to-6-years-260318000550?src=jobsearchDesk&sid=15229204625036&xp=3&px=1,Opening @ Kotak Life Insurance for Direct Marketing - Delhi,Opening @ Kotak Life Insurance for Direct Marketing - Delhi,Kotak Mahindra Life Insurance Company Limited.,Delhi- Delhi NCR,1-6 yrs,Sales Presentations- Business Development- Direct Marketing- New Business...,Greetings from Kotak Life Insurance!!   Job Description for Direct marketing  Job ...,100000 - 400000 P.A.,2018-04-05,1,6,100000,400000
https://www.naukri.com/job-listings-Digital-Marketer-Franchise-Alpha-Delhi-NCR-Mumbai-Bengaluru-3-to-6-years-050418900342?src=jobsearchDesk&sid=15229204625036&xp=4&px=1,Digital Marketer,Digital Marketer,Franchise Alpha,Delhi NCR- Mumbai- Bengaluru,3-6 yrs,SEM- Digital Marketing- SEO- Display Advertising- Social Media...,Digital Marketing Manager Responsibilities Include:  - Planning Web- SEO/SEM- email- social ...,Not disclosed,2018-04-05,3,6,0,0
https://www.naukri.com/job-listings-Digital-Marketing-Manager-Agritradex-Commodities-India-Pvt-Ltd-Mumbai-Mumbai-Central-2-to-5-years-050418003524?src=jobsearchDesk&sid=15229204625036&xp=5&px=1,Digital Marketing Manager,Digital Marketing Manager,Agritradex Commodities India Pvt Ltd,Mumbai(Mumbai Central),2-5 yrs,Marketing Management- Sales- B2B- Digital Marketing...,1. Sell B2B digital service platform to existing off line and potential new clients 2. Follow up ...,250000 - 400000 P.A. Large component of performance...,2018-04-05,2,5,250000,400000
https://www.naukri.com/job-listings-Lead-Marketing-Programs-Manager-BMC-Software-India-Pvt-Ltd-Bengaluru-7-to-11-years-040418900785?src=jobsearchDesk&sid=15229204625036&xp=6&px=1,Lead Marketing Programs Manager,Lead Marketing Programs Manager,BMC Software India Pvt. Ltd,Bengaluru,7-11 yrs,Marketing- Marketing Programs Mgr- PR- event management- sales...,This position will report to the Head of GOSI {Global Outsourcers and Systems Integrators] Marketing. ...,Not disclosed,2018-04-05,7,11,0,0
https://www.naukri.com/job-listings-Trainee-Marketing-Officer-Commercial-Vehicle-Loans-Sakthi-Finance-Ltd-Mangalore-Alappuzha-Kochi-Kannur-Kottayam-Kozhikode-Thrissur-Ernakulam-Kerala-Towns-0-to-1-years-050418001822?src=jobsearchDesk&sid=15229204625036&xp=7&px=1,Trainee Marketing Officer - Commercial Vehicle Loans,Trainee Marketing Officer - Commercial Vehicle Loans,Sakthi Finance Ltd,Mangalore- Alappuzha- Kochi- Kannur- Kottayam- Kozhikode- Thrissur- Ernakulam- Kerala Towns,0-1 yrs,Sales- Collections- Commercial Vehicle Loans- Customer Service- Marketing..., ,150000 - 250000 P.A.,2018-04-05,0,1,150000,250000
https://www.naukri.com/job-listings-Digital-Marketing-Manager-Faasos-Mumbai-2-to-6-years-040418900226?src=jobsearchDesk&sid=15229204625036&xp=8&px=1,Digital Marketing Manager,Digital Marketing Manager,Faasos,Mumbai,2-6 yrs,Digital Marketing- SEO- Social Media Marketing- Online Marketing- SEM- PPC-..., Key Responsibilities : -   - Managing SEM/ SEO/ Social Media Marketing budgets and Daily/ ...,Not disclosed,2018-04-05,2,6,0,0
https://www.naukri.com/job-listings-Urgently-Hiring-Digital-Marketing-Executive-and-IT-Sales-Executive-Atechnocrat-Web-Solutions-PVT-LTD-Delhi-NCR-Preet-Vihar-1-to-3-years-050418001459?src=jobsearchDesk&sid=15229204625036&xp=9&px=1,Urgently Hiring Digital Marketing Executive and IT Sales Executive,Urgently Hiring Digital Marketing Executive and IT Sales Executive,Atechnocrat Web Solutions PVT LTD,Delhi NCR(Preet Vihar),1-3 yrs,it sales- business development- digital marketing..., We are looking for an Experienced Digital Marketing Executive and Business Development Executive/ IT ...,Not disclosed,2018-04-05,1,3,0,0
https://www.naukri.com/job-listings-Senior-Associate-Brand-Marketing-and-Communications-EYGBS-India-Private-Limited-Bengaluru-6-to-10-years-030418901336?src=jobsearchDesk&sid=15229204625036&xp=10&px=1,Senior Associate - Brand Marketing and Communications,Senior Associate - Brand Marketing and Communications,EYGBS (India) Private Limited,Bengaluru,6-10 yrs,Brand Marketing- Global Marketing- Marketing Communication- Campaigns..., Job Description   The Communications Lead Executive will provide a range of ...,Not disclosed,2018-04-05,6,10,0,0
https://www.naukri.com/job-listings-Head-Marketing-Business-Development-LIFETIME-WELLNESS-RX-INTERNATIONAL-LIMITED-Hyderabad-8-to-13-years-050418000618?src=jobsearchDesk&sid=15229204625036&xp=11&px=1,Head Marketing & Business Development,Head Marketing & Business Development,LIFETIME WELLNESS RX INTERNATIONAL LIMITED,Hyderabad,8-13 yrs,Business Development- Brand Marketing- Revenue Generation..., Revenue Generation :     Will be responsible for new client acquisition for ...,Not disclosed,2018-04-05,8,13,0,0
https://www.naukri.com/job-listings-Mega-Walk-in-For-Tele-Marketing-Executive-in-Sulekha-Sulekha-com-New-Media-Private-Limited-Chennai-1-to-6-years-050418001465?src=jobsearchDesk&sid=15229204625036&xp=12&px=1,Mega Walk in For Tele Marketing Executive in Sulekha,Mega Walk in For Tele Marketing Executive in Sulekha,Sulekha.com New Media Private Limited,Chennai,1-6 yrs,Lead Generation- Sales- business development- Telecalling- Telemarketing..., Dear Aspirants-  We have immediate opening in Sulekha.com for Telemarketing Executive / ...,Not disclosed,2018-04-05,1,6,0,0
https://www.naukri.com/job-listings-Manager-senior-Manager-Solutions-Sales-Loyalty-Marketing-Mumbai-3-to-7-years-050418900321?src=jobsearchDesk&sid=15229204625036&xp=13&px=1,Manager/senior Manager - Solutions Sales - Loyalty Marketing,Manager/senior Manager - Solutions Sales - Loyalty Marketing,Premium,Mumbai,3-7 yrs,business development management- solution sales- marketing- presales...,Manager/Senior Manager - Solutions Sales - Loyalty Marketing/Channel Incentives  Job Role Vision ...,Not disclosed,2018-04-05,3,7,0,0
https://www.naukri.com/job-listings-Good-Opportunity-for-MBA-Fresher-Marketing-Operations-Excel-HR-Solutions-Private-Limited-Mumbai-Mumbai-Suburbs-Thane-0-to-5-years-050418001709?src=jobsearchDesk&sid=15229204625036&xp=14&px=1,Good Opportunity for MBA Fresher - Marketing / Operations,Good Opportunity for MBA Fresher - Marketing / Operations,Excel HR Solutions Private Limited,Mumbai- Mumbai Suburbs- Thane,0-5 yrs,sales- organizational development- Marketing- Business Development..., Position:  OD Counsultant (Organisational Development)   Location:   Matunga ...,175000 - 250000 P.A.,2018-04-05,0,5,175000,250000
https://www.naukri.com/job-listings-Marketing-Manager-for-Thailand-Myanmar-Namdhari-Seeds-Private-Ltd-Thailand-7-to-11-years-290318002078?src=jobsearchDesk&sid=15229204625036&xp=15&px=1,Marketing Manager for Thailand & Myanmar,Marketing Manager for Thailand & Myanmar,Namdhari Seeds Private Ltd.,Thailand,7-11 yrs,sales- strategic marketing- promotions- channel development...,Position Purpose The candidate for this position will be responsible for maximizing the companys ...,900000 - 1300000 P.A.,2018-04-05,7,11,900000,1300000
https://www.naukri.com/job-listings-Marketing-Executive-Texas-Review-Hyderabad-0-to-1-years-170118007798?src=jobsearchDesk&sid=15229204625036&xp=16&px=1,Marketing Executive,Marketing Executive,Texas Review,Hyderabad,0-1 yrs,lead generation- market research- exhibitions- distribution...,1.Developing Marketing plan- sales strategies- meeting sales targets. 2.Collect- prepare and ...,125000 - 175000 P.A.,2018-04-05,0,1,125000,175000
https://www.naukri.com/job-listings-Airline-Sales-Marketing-TURBO-MEGHA-AIRWAYS-PRIVATE-LIMITED-Hyderabad-8-to-10-years-050418003559?src=jobsearchDesk&sid=15229204625036&xp=17&px=1,Airline Sales & Marketing.,Airline Sales & Marketing.,TURBO MEGHA AIRWAYS PRIVATE LIMITED,Hyderabad,8-10 yrs,Airlines Sales- Aviation Marketing- Travel Agent Management...,1. Meet Sales Targets as set out by the management for the region. 2. Manage profitable business ...,Not disclosed,2018-04-05,8,10,0,0
https://www.naukri.com/job-listings-Walk-in-for-Executive-sr-Executive-Digital-Marketing-hindi-Speaking-Shriram-Life-Insurance-Company-Limited-Chennai-Mylapore-0-to-5-years-050418003347?src=jobsearchDesk&sid=15229204625036&xp=18&px=1,Walk in for Executive/sr. Executive - Digital Marketing-hindi Speaking,Walk in for Executive/sr. Executive - Digital Marketing-hindi Speaking,Shriram Life Insurance Company Limited.,Chennai(Mylapore),0-5 yrs,Sales- Selling- Digital Marketing- Life Insurance- Outbound Calling...,1.	Responsible for Individual Sales targets. 2.	Understand and identify customer needs and suggest ...,175000 - 350000 P.A.,2018-04-05,0,5,175000,350000
https://www.naukri.com/job-listings-Immediate-Hiring-for-Analyst-Marketing-Operations-Bangalore-Ecentric-Solutions-Pvt-Ltd-Bengaluru-3-to-4-years-050418003308?src=jobsearchDesk&sid=15229204625036&xp=19&px=1,Immediate Hiring for Analyst- Marketing Operations- Bangalore,Immediate Hiring for Analyst- Marketing Operations- Bangalore,Ecentric Solutions Pvt. Ltd.,Bengaluru,3-4 yrs,marketing operations- Content Management- cms- Moss- Wordpress, ,200000 - 325000 P.A.,2018-04-05,3,4,200000,325000
https://www.naukri.com/job-listings-Marketing-Representative-Medical-Representative-Pharmacy-Manager-pha-Dabster-Healthcare-Pvt-Ltd-Raipur-2-to-7-years-050418003174?src=jobsearchDesk&sid=15229204625036&xp=20&px=1,Marketing Representative Medical Representative Pharmacy Managerpha,Marketing Representative Medical Representative Pharmacy Managerpha,Dabster Healthcare Pvt Ltd,Raipur,2-7 yrs,Sales Executive Activities- Marketing- MR- Pharma- Pharmacy- pharmaceutical...,M.R- SALES EXECUTIVE- SALES MAN- PHARMA- MEDICAL KNOWLEDGE. ...,200000 - 450000 P.A. Depends ON YOUR Interview AND ...,2018-04-05,2,7,200000,450000
https://www.naukri.com/job-listings-Digital-Marketing-Executive-M-S-INDIAN-NATIONAL-PRESS-BOMBAY-P-LTD-Mumbai-Nariman-Point-1-to-1-years-050418003124?src=jobsearchDesk&sid=15229204625036&xp=21&px=1,Digital Marketing Executive,Digital Marketing Executive,M/S INDIAN NATIONAL PRESS (BOMBAY) P. LTD.,Mumbai(Nariman Point),1-1 yrs,Digital Marketing- Pay Per Click- Social Media Marketing- Google Analytics-...,Uber Content looking for Digital Marketing Executive- Mumbai    Candidate  Develop and Manage ...,200000 - 300000 P.A.,2018-04-05,1,1,200000,300000
https://www.naukri.com/job-listings-Marketing-Manager-mumbai-Location-Era-University-Era-Educational-Trust-Mumbai-4-to-7-years-050418003110?src=jobsearchDesk&sid=15229204625036&xp=22&px=1,Marketing Manager-mumbai Location,Marketing Manager-mumbai Location,Era University(Era Educational Trust),Mumbai,4-7 yrs,Channel Sales- Direct Marketing- Direct Sales- B2B Sales...,Rich and relevant work experience of marketing/sales of any industry but of reputed organization. ...,Not disclosed,2018-04-05,4,7,0,0
https://www.naukri.com/job-listings-Openings-for-Export-Manager-International-Marketing-Sales-Manager-sa-Silverline-Fertilizers-Pvt-Ltd-Silverline-International-Ventures-Chennai-Bengaluru-Coimbatore-1-to-6-years-050418003089?src=jobsearchDesk&sid=15229204625036&xp=23&px=1,Openings for Export Manager International Marketing Sales Managersa,Openings for Export Manager International Marketing Sales Managersa,Silverline Fertilizers Pvt Ltd/Silverline International Ventures,Chennai- Bengaluru- Coimbatore,1-6 yrs,export manager- international marketing- sales manager- sales officers...,Current Openings in a Market Leading  Fertiliser &Manufacturer Company   Export Manager ...,Not disclosed,2018-04-05,1,6,0,0
https://www.naukri.com/job-listings-Content-Writer-Digital-Marketing-Ads-Triangle-Pvt-Ltd-Noida-0-to-2-years-050418002965?src=jobsearchDesk&sid=15229204625036&xp=24&px=1,Content Writer- Digital Marketing,Content Writer- Digital Marketing,Ads Triangle Pvt Ltd,Noida,0-2 yrs,Web Content- Content Marketing- Blogging- Marketing Strategy- Editing..., We are looking for young dynamic Content Writer who can build trust and authority among our ideal ...,225000 - 325000 P.A.,2018-04-05,0,2,225000,325000
https://www.naukri.com/job-listings-Marketing-Manager-guwahati-Era-University-Era-Educational-Trust-Guwahati-4-to-7-years-050418002673?src=jobsearchDesk&sid=15229204625036&xp=25&px=1,Marketing Manager-guwahati,Marketing Manager-guwahati,Era University(Era Educational Trust),Guwahati,4-7 yrs,channel sales- direct marketing- direct sales- b2b sales...,Rich and relevant work experience of marketing/sales of any industry but of reputed organization. ...,Not disclosed,2018-04-05,4,7,0,0
https://www.naukri.com/job-listings-Executive-Sales-Marketing-Paper-Vantage-Point-Pvt-Ltd-Thane-5-to-6-years-050418002662?src=jobsearchDesk&sid=15229204625036&xp=26&px=1,Executive Sales & Marketing,Executive Sales & Marketing,Paper Vantage Point Pvt Ltd,Thane,5-6 yrs,Sales Executive Activities- Marketing, Job Responsiblities      Generate lead and sales opportunities to meet ...,300000 - 425000 P.A.,2018-04-05,5,6,300000,425000
https://www.naukri.com/job-listings-SEO-and-Digital-Marketing-Expert-Deskera-Pune-2-to-6-years-050418002634?src=jobsearchDesk&sid=15229204625036&xp=27&px=1,SEO and Digital Marketing Expert,SEO and Digital Marketing Expert,Deskera,Pune,2-6 yrs,Digital Marketing- SEO- Social Media Marketing- SEM- Online Marketing...,Job Location: Pune Experience: 3-6 year  Deskera is looking to hire a professional as SEO ...,Not disclosed,2018-04-05,2,6,0,0
https://www.naukri.com/job-listings-Sales-Marketing-Head-in-Canada-Australia-Hong-Kong-germany-Poland-WVP-Services-Pvt-Ltd-Australia-Canada-Hong-Kong-7-to-12-years-050418002413?src=jobsearchDesk&sid=15229204625036&xp=28&px=1,Sales & Marketing Head in Canada Australia Hong Konggermany Poland,Sales & Marketing Head in Canada Australia Hong Konggermany Poland,WVP Services Pvt. Ltd,Australia- Canada- Hong Kong,7-12 yrs,sales- marketing- advertising- national sale head- operation...,Job Description  Head Sales & Marketing required in Canada- Australia- Germany- Poland- ...,60000 - 80000 P.A. Incentives,2018-04-05,7,12,60000,80000
https://www.naukri.com/job-listings-Regional-Sales-Digital-Trade-Marketing-Manager-Spectrum-Talent-Management-Pvt-Ltd-Mumbai-Chennai-5-to-10-years-050418002197?src=jobsearchDesk&sid=15229204625036&xp=29&px=1,Regional Sales Digital Trade Marketing Manager,Regional Sales Digital Trade Marketing Manager,Spectrum Talent Management Pvt. Ltd,Mumbai- Chennai,5-10 yrs,regional sales- trade marketing- marketing management...,Dear Candidate-  We have 2 opening for the same role. 1 is based out of Mumbai & other ...,1200000 - 1800000 P.A.,2018-04-05,5,10,1200000,1800000
https://www.naukri.com/job-listings-Immediate-Requirement-for-Digital-Marketing-Associate-for-Hyderabad-Lo-The-Ladder-Hyderabad-3-to-5-years-050418001435?src=jobsearchDesk&sid=15229204625036&xp=30&px=1,Immediate Requirement for Digital Marketing Associate for Hyderabad Lo,Immediate Requirement for Digital Marketing Associate for Hyderabad Lo,The Ladder,Hyderabad,3-5 yrs,SEO- Digital Marketing- Display Advertising- Google AdWords- SEM...,Looking for a profile - Proven working experience in digital marketing    Demonstrable ...,500000 - 550000 P.A.,2018-04-05,3,5,500000,550000
https://www.naukri.com/job-listings-Opening-in-Sales-Marketing-Befree-Business-Resoucring-LLP-Gandhinagar-3-to-6-years-050418001176?src=jobsearchDesk&sid=15229204625036&xp=31&px=1,Opening in Sales & Marketing,Opening in Sales & Marketing,Befree Business Resoucring LLP,Gandhinagar,3-6 yrs,Sales- Marketing- Real Estate- Exhibitions- Property- Conferences- Hotel...,Job Purpose : The role will act as the key point of contact between an organization and its clients: ...,Not disclosed,2018-04-05,3,6,0,0
https://www.naukri.com/job-listings-Marketing-Executive-Arsha-Infra-Developers-Pvt-Ltd-Lucknow-1-to-3-years-050418001125?src=jobsearchDesk&sid=15229204625036&xp=32&px=1,Marketing Executive,Marketing Executive,Arsha Infra Developers Pvt. Ltd.,Lucknow,1-3 yrs,marketing- - mba marketing,Urgent requirement of marketing executive in Lucknow Qualification - MBA - Post Graduate- ...,100000 - 150000 P.A.,2018-04-05,1,3,100000,150000
https://www.naukri.com/job-listings-Digital-Marketing-Trainer-full-part-Time-TELEMAN-INSTITUTE-OF-WIRELESS-TECHNOLOGIES-PVT-LTDD-Thane-1-to-4-years-050418000914?src=jobsearchDesk&sid=15229204625036&xp=33&px=1,Digital Marketing Trainer - (full/part Time),Digital Marketing Trainer - (full/part Time),TELEMAN INSTITUTE OF WIRELESS TECHNOLOGIES PVT LTDD.,Thane,1-4 yrs,digital marketing- Online Marketing- SEO- PPC- SEM...,  We are looking for digital marketing trainer. (Full time as well as part time ...,Not disclosed,2018-04-05,1,4,0,0
https://www.naukri.com/job-listings-Digital-Marketing-Executive-CCS-Technologies-Pvt-Ltd-Kochi-2-to-5-years-050418000435?src=jobsearchDesk&sid=15229204625036&xp=34&px=1,Digital Marketing Executive,Digital Marketing Executive,CCS Technologies Pvt. Ltd.,Kochi,2-5 yrs,Digital Marketing- SEO- Google AdWords- SEM- Online Marketing...,Generate leads via Digital Marketing campaigns- Social Media- online advertising and Company Website and ...,Not disclosed,2018-04-05,2,5,0,0
https://www.naukri.com/job-listings-Interior-Sales-Marketing-Creative-Geometry-Bengaluru-Malleshwaram-3-to-5-years-050418000339?src=jobsearchDesk&sid=15229204625036&xp=35&px=1,Interior Sales & Marketing,Interior Sales & Marketing,Creative Geometry,Bengaluru(Malleshwaram),3-5 yrs,CRM- Sales- Computer Skills- Spoken English- Hindi- Kannada- Interiors...,Are you looking for a Interior firm whose average age of team mates is around 31? Then Creative Geometry ...,425000 - 500000 P.A.,2018-04-05,3,5,425000,500000
https://www.naukri.com/job-listings-Analyst-AM-Manager-Lead-Manager-Marketing-Analytics-BFSI-Mynd-Solutions-Pvt-Ltd-Gurgaon-5-to-10-years-030418901283?src=jobsearchDesk&sid=15229204625036&xp=36&px=1,Analyst/ AM/ Manager/ Lead Manager - Marketing Analytics - BFSI,Analyst/ AM/ Manager/ Lead Manager - Marketing Analytics - BFSI,Mynd Solutions Pvt. Ltd,Gurgaon,5-10 yrs,marketing analytics- sas sql- crm strategy- campaigns- marketing management...,Role- Analyst / AM / Manager / Lead Manager  Location- Bangalore  Roles & ...,Not disclosed,2018-04-05,5,10,0,0
https://www.naukri.com/job-listings-Performance-Marketing-Manager-Gaming-Industry-IDC-Technologies-Solutions-I-Pvt-Ltd-Pune-5-to-8-years-030418901264?src=jobsearchDesk&sid=15229204625036&xp=37&px=1,Performance Marketing Manager - Gaming Industry,Performance Marketing Manager - Gaming Industry,IDC Technologies Solutions (I) Pvt. Ltd,Pune,5-8 yrs,marketing management- social media- campaigns- digital media...,As the Performance Marketing Manager- you will manage high quality acquisition programs- campaigns- and ...,Not disclosed,2018-04-05,5,8,0,0
https://www.naukri.com/job-listings-Marketing-Analyst-Ecommerce-Iit-bits-dce-nsit-IDC-Technologies-Solutions-I-Pvt-Ltd-Gurgaon-Gurugram-2-to-4-years-030418901262?src=jobsearchDesk&sid=15229204625036&xp=38&px=1,Marketing Analyst - Ecommerce - Iit/bits/dce/nsit,Marketing Analyst - Ecommerce - Iit/bits/dce/nsit,IDC Technologies Solutions (I) Pvt. Ltd,Gurgaon- Gurugram,2-4 yrs,Marketing Analysis- Reporting- Marketing Analyst- Analyst- SQL- Excel...,Responsibilities:  - Interpret data- analyze results using statistical techniques and provide ...,Not disclosed,2018-04-05,2,4,0,0
https://www.naukri.com/job-listings-National-Media-Marketing-Assurance-Manager-Hindi-Newspaper-B-Placed-Pvt-Ltd-Gurgaon-5-to-10-years-030418901229?src=jobsearchDesk&sid=15229204625036&xp=39&px=1,National Media Marketing Assurance Manager - Hindi Newspaper,National Media Marketing Assurance Manager - Hindi Newspaper,B Placed Pvt Ltd,Gurgaon,5-10 yrs,Sales Planning- Media Marketing- Market Research- Product Management...,National Media Marketing Assurance Manager - Hindi Newspaper (5-10 yrs)  National Media ...,Not disclosed,2018-04-05,5,10,0,0
https://www.naukri.com/job-listings-Sales-and-Marketing-Executive-hotel-Industry-Chokhi-Dhani-Resorts-Gurgaon-1-to-4-years-200717002415?src=jobsearchDesk&sid=15229204625036&xp=40&px=1,Sales and Marketing Executive -hotel Industry,Sales and Marketing Executive -hotel Industry,Chokhi Dhani Resorts,Gurgaon,1-4 yrs,Corporate Sales- corporate marketing- marketing- business development..., ,Not disclosed,2018-04-05,1,4,0,0
https://www.naukri.com/job-listings-International-Marketing-Senior-Executive-Bal-Pharma-Limited-Bengaluru-Vasanth-nagar-2-to-4-years-050418003390?src=jobsearchDesk&sid=15229204625036&xp=41&px=1,International Marketing Senior Executive,International Marketing Senior Executive,Bal Pharma Limited,Bengaluru(Vasanth nagar),2-4 yrs,International Marketing- Business Development- Sales- Brand Management..., ,375000 - 475000 P.A.,2018-04-05,2,4,375000,475000
https://www.naukri.com/job-listings-Executive-Business-Development-lead-Gen-Cold-Calling-Email-Market-Maatrom-Solution-Chennai-Nanganallur-1-to-6-years-050418002583?src=jobsearchDesk&sid=15229204625036&xp=42&px=1,Executive - Business Development (lead Gen+ Cold Calling+ Email Market,Executive - Business Development (lead Gen+ Cold Calling+ Email Market,Maatrom Solution,Chennai(Nanganallur),1-6 yrs,Business Development- Email Marketing, ,50000 - 250000 P.A.,2018-04-05,1,6,50000,250000
https://www.naukri.com/job-listings-Area-Sales-Manager-Sales-Manager-marketing-Executive-VEGA-CARGO-LOGISTICS-PVT-LTD-Bengaluru-Singasandra-4-to-9-years-050418002500?src=jobsearchDesk&sid=15229204625036&xp=43&px=1,Area Sales Manager / Sales Manager/marketing Executive,Area Sales Manager / Sales Manager/marketing Executive,VEGA CARGO & LOGISTICS PVT. LTD.,Bengaluru(Singasandra),4-9 yrs,area sales management- new business- Business Development- Marketing- sales..., ,300000 - 700000 P.A. Best in Industry,2018-04-05,4,9,300000,700000
https://www.naukri.com/job-listings-Marketing-Executive-International-Pharma-API-Auro-Laboratories-Limited-Mumbai-5-to-10-years-050418001261?src=jobsearchDesk&sid=15229204625036&xp=44&px=1,Marketing Executive - International Pharma API,Marketing Executive - International Pharma API,Auro Laboratories Limited,Mumbai,5-10 yrs,International Marketing- Pharma Marketing- bulk drug handling..., ,300000 - 400000 P.A.,2018-04-05,5,10,300000,400000
https://www.naukri.com/job-listings-Business-Development-Executive-sales-advertising-marketing-Vantage-Organisation-Chennai-0-to-2-years-050418000222?src=jobsearchDesk&sid=15229204625036&xp=45&px=1,Business Development Executive/sales/advertising/marketing,Business Development Executive/sales/advertising/marketing,Vantage Organisation,Chennai,0-2 yrs,sales- marketing- management- business developement- branding- promotion..., ,250000 - 500000 P.A.,2018-04-05,0,2,250000,500000
https://www.naukri.com/job-listings-Freshers-Marketing-Sales-Promotions-PR-Vantage-Organisation-Chennai-0-to-2-years-050418000218?src=jobsearchDesk&sid=15229204625036&xp=46&px=1,Freshers- Marketing/ Sales/ Promotions/ PR,Freshers- Marketing/ Sales/ Promotions/ PR,Vantage Organisation,Chennai,0-2 yrs,sales- marketing- management- business developement- branding- promotion..., ,250000 - 500000 P.A.,2018-04-05,0,2,250000,500000
https://www.naukri.com/job-listings-Manager-Sales-Marketing-Mumbai-5-to-10-years-190318902014?src=jobsearchDesk&sid=15229204625036&xp=47&px=1,Manager Sales & Marketing,Manager Sales & Marketing,Premium,Mumbai,5-10 yrs,Sales Management- Marketing- Advertising- Promotions- FMCG- Market Analysis..., CORE RESPONSIBILITIES:   - Preparing and managing marketing plans and budgets. ...,Not disclosed,2018-04-05,5,10,0,0
https://www.naukri.com/job-listings-General-Manager-Sales-Marketing-for-a-Leading-Dairy-Industry-TM-Inputs-Services-Pvt-Ltd-Hyderabad-7-to-12-years-070318002196?src=jobsearchDesk&sid=15229204625036&xp=48&px=1,General Manager- Sales & Marketing for a Leading Dairy Industry.,General Manager- Sales & Marketing for a Leading Dairy Industry.,TM Inputs & Services Pvt. Ltd.,Hyderabad,7-12 yrs,Sales Management- Marketing Strategy- Advertising- Promotions..., ,950000 - 1600000 P.A.,2018-04-05,7,12,950000,1600000
https://www.naukri.com/job-listings-Assistant-Manager-Marketing-Client-Of-Sampoorna-Mumbai-2-to-5-years-050418900144?src=jobsearchDesk&sid=15229204625036&xp=49&px=1,Assistant Manager - Marketing,Assistant Manager - Marketing,Client Of Sampoorna,Mumbai,2-5 yrs,Sales- Marketing, Job Description  Job Profile  The key responsibilities of the Asst.  Manager will be as ...,Not disclosed,2018-04-05,2,5,0,0
https://www.naukri.com/job-listings-Assistant-Manager-Marketing-Mumbai-2-to-4-years-050418900077?src=jobsearchDesk&sid=15229204625036&xp=50&px=1,Assistant Manager - Marketing,Assistant Manager - Marketing,Premium,Mumbai,2-4 yrs,Media Buying- Digital Marketing- Sales- Branding- Media Planning...,Assistant Manager - Marketing (2-4 yrs)  Position: Assistant Manager- Marketing ...,Not disclosed,2018-04-05,2,4,0,0
https://www.naukri.com/job-listings-Urgent-Opening-for-Digital-Marketing-BA-in-a-MNC-Company-Delight-HR-Services-Pvt-Ltd-Bengaluru-8-to-10-years-050418002585?src=jobsearchDesk&sid=15229204669607&xp=1&px=2,Urgent Opening for Digital Marketing BA in a MNC Company,Urgent Opening for Digital Marketing BA in a MNC Company,Delight HR Services Pvt Ltd,Bengaluru,8-10 yrs,Digital Marketing,Job Description:     Around 8  years of experience for C5 competency & around 10 ...,1300000 - 2300000 P.A.,2018-04-05,8,10,1300000,2300000
https://www.naukri.com/job-listings-Senior-Executive-executive-Marketing-Amity-University-Kolkata-Amity-University-a-unit-of-Ritnand-BalvedEducation-Foundation-Kolkata-3-to-8-years-040418000983?src=jobsearchDesk&sid=15229204669607&xp=2&px=2,Senior Executive/executive Marketing - Amity University Kolkata,Senior Executive/executive Marketing - Amity University Kolkata,Amity University (a unit of Ritnand BalvedEducation Foundation),Kolkata,3-8 yrs,Marketing- business development- bd- business development manager...,Generating Admissions from Seminars and Presentations in School n Colleges. Planning- developing ...,250000 - 450000 P.A.,2018-04-04,3,8,250000,450000
https://www.naukri.com/job-listings-Marketing-Executive-Manager-Sales-Manager-call-asap-Creative-Hands-HR-Consultancy-Kochi-Navi-Mumbai-Delhi-0-to-5-years-050418000555?src=jobsearchDesk&sid=15229204669607&xp=3&px=2,Marketing Executive & Manager / Sales Manager - call asap,Marketing Executive & Manager / Sales Manager - call asap,Creative Hands HR Consultancy,Kochi- Navi Mumbai- Delhi,0-5 yrs,marketing management- btl- sales management- brand awareness..., We have an opportunity for Education Ecommerce company       Work ...,350000 - 550000 P.A.,2018-04-05,0,5,350000,550000
